,disease_idx,miRNA_idx,label
10539,173,215,1
10540,173,217,1
10541,173,230,1
10542,173,246,1
10543,173,271,1
10544,173,294,1
10545,173,308,1
10546,173,315,1
10547,173,459,1
10548,173,568,1
10549,173,570,1
10550,173,574,1
10551,173,795,1
10552,174,173,1
10553,174,315,1
10554,174,320,1
10555,174,337,1
10556,174,472,1
10557,174,952,1
10558,175,14,1
10559,175,200,1
10560,175,241,1
10561,175,276,1
10562,175,291,1
10563,175,296,1
10564,175,344,1
10565,175,392,1
10566,175,1021,1
10567,176,53,1
10568,176,58,1
10569,176,66,1
10570,176,70,1
10571,176,85,1
10572,176,91,1
10573,176,172,1
10574,176,186,1
10575,176,206,1
10576,176,227,1
10577,176,266,1
10578,176,268,1
10579,176,301,1
10580,176,302,1
10581,176,303,1
10582,176,315,1
10583,176,344,1
10584,176,345,1
10585,176,352,1
10586,176,357,1
10587,176,360,1
10588,176,368,1
10589,176,370,1
10590,176,371,1
10591,176,372,1
10592,176,373,1
10593,176,389,1
10594,176,392,1
10595,176,393,1
10596,176,440,1
10597,176,469,1
10598,176,472,1
10599,176,474,1
10600,176,516,1
10601,176,529,1
10602,176,576,1
10603,176,643,1
10604,176,677,1
10605,176,684,1
10606,176,859,1
10607,176,892,1
10608,176,899,1
10609,176,901,1
10610,176,927,1
10611,177,2,1
10612,177,3,1
10613,177,4,1
10614,177,5,1
10615,177,6,1
10616,177,7,1
10617,177,8,1
10618,177,10,1
10619,177,11,1
10620,177,12,1
10621,177,13,1
10622,177,206,1
10623,177,278,1
10624,177,315,1
10625,177,473,1
10626,178,34,1
10627,178,179,1
10628,178,195,1
10629,178,199,1
10630,178,201,1
10631,178,227,1
10632,178,229,1
10633,178,241,1
10634,178,256,1
10635,178,295,1
10636,178,346,1
10637,178,490,1
10638,178,571,1
10639,178,692,1
10640,179,16,1
10641,179,77,1
10642,179,313,1
10643,179,342,1
10644,179,412,1
10645,179,620,1
10646,180,19,1
10647,180,197,1
10648,180,198,1
10649,180,231,1
10650,180,278,1
10651,180,349,1
10652,180,638,1
10653,180,694,1
10654,180,1022,1
10655,180,1029,1
10656,181,309,1
10657,181,316,1
10658,182,94,1
10659,182,246,1
10660,182,250,1
10661,182,316,1
10662,182,372,1
10663,182,584,1
10664,182,1033,1
10665,183,2,1
10666,183,3,1
10667,183,4,1
10668,183,5,1
10669,183,6,1
10670,183,7,1
10671,183,8,1
10672,183,10,1
10673,183,11,1
10674,183,12,1
10675,183,13,1
10676,183,15,1
10677,183,23,1
10678,183,24,1
10679,183,26,1
10680,183,27,1
10681,183,36,1
10682,183,37,1
10683,183,71,1
10684,183,72,1
10685,183,73,1
10686,183,92,1
10687,183,93,1
10688,183,172,1
10689,183,197,1
10690,183,198,1
10691,183,199,1
10692,183,201,1
10693,183,206,1
10694,183,207,1
10695,183,213,1
10696,183,221,1
10697,183,223,1
10698,183,224,1
10699,183,227,1
10700,183,231,1
10701,183,236,1
10702,183,246,1
10703,183,250,1
10704,183,253,1
10705,183,257,1
10706,183,271,1
10707,183,272,1
10708,183,274,1
10709,183,275,1
10710,183,281,1
10711,183,294,1
10712,183,300,1
10713,183,301,1
10714,183,302,1
10715,183,303,1
10716,183,307,1
10717,183,308,1
10718,183,311,1
10719,183,315,1
10720,183,316,1
10721,183,357,1
10722,183,358,1
10723,183,372,1
10724,183,390,1
10725,183,391,1
10726,183,394,1
10727,183,474,1
10728,183,531,1
10729,183,584,1
10730,183,708,1
10731,183,913,1
10732,183,921,1
10733,183,1022,1
10734,183,1024,1
10735,183,1034,1
10736,183,1051,1
10737,183,1054,1
10738,184,17,1
10739,184,18,1
10740,184,54,1
10741,184,91,1
10742,184,256,1
10743,184,305,1
10744,184,311,1
10745,184,315,1
10746,184,349,1
10747,184,361,1
10748,184,368,1
10749,184,597,1
10750,184,1052,1
10751,185,5,1
10752,185,7,1
10753,185,33,1
10754,185,171,1
10755,185,173,1
10756,185,183,1
10757,185,195,1
10758,185,206,1
10759,185,227,1
10760,185,229,1
10761,185,234,1
10762,185,244,1
10763,185,251,1
10764,185,273,1
10765,185,315,1
10766,185,316,1
10767,185,335,1
10768,185,336,1
10769,185,337,1
10770,185,343,1
10771,185,376,1
10772,185,387,1
10773,185,388,1
10774,185,436,1
10775,185,448,1
10776,185,469,1
10777,185,472,1
10778,185,530,1
10779,185,605,1
10780,185,643,1
10781,185,1056,1
10782,186,1,1
10783,186,2,1
10784,186,3,1
10785,186,4,1
10786,186,5,1
10787,186,6,1
10788,186,15,1
10789,186,17,1
10790,186,18,1
10791,186,31,1
10792,186,33,1
10793,186,36,1
10794,186,77,1
10795,186,91,1
10796,186,94,1
10797,186,134,1
10798,186,144,1
10799,186,171,1
10800,186,172,1
10801,186,175,1
10802,186,180,1
10803,186,181,1
10804,186,189,1
10805,186,197,1
10806,186,199,1
10807,186,201,1
10808,186,206,1
10809,186,213,1
10810,186,217,1
10811,186,218,1
10812,186,227,1
10813,186,229,1
10814,186,250,1
10815,186,252,1
10816,186,268,1
10817,186,269,1
10818,186,271,1
10819,186,273,1
10820,186,279,1
10821,186,281,1
10822,186,282,1
10823,186,292,1
10824,186,293,1
10825,186,295,1
10826,186,301,1
10827,186,303,1
10828,186,305,1
10829,186,308,1
10830,186,313,1
10831,186,315,1
10832,186,316,1
10833,186,321,1
10834,186,333,1
10835,186,337,1
10836,186,349,1
10837,186,353,1
10838,186,354,1
10839,186,357,1
10840,186,358,1
10841,186,359,1
10842,186,363,1
10843,186,372,1
10844,186,376,1
10845,186,379,1
10846,186,384,1
10847,186,388,1
10848,186,394,1
10849,186,469,1
10850,186,472,1
10851,186,473,1
10852,186,474,1
10853,186,518,1
10854,186,522,1
10855,186,571,1
10856,186,638,1
10857,186,643,1
10858,186,645,1
10859,186,651,1
10860,186,652,1
10861,186,694,1
10862,186,709,1
10863,186,768,1
10864,186,779,1
10865,186,822,1
10866,186,823,1
10867,186,861,1
10868,186,879,1
10869,186,905,1
10870,186,990,1
10871,186,994,1
10872,186,1000,1
10873,186,1029,1
10874,186,1030,1
10875,186,1031,1
10876,186,1032,1
10877,186,1033,1
10878,186,1052,1
10879,186,1054,1
10880,186,1055,1
10881,187,6,1
10882,187,14,1
10883,187,94,1
10884,187,179,1
10885,187,312,1
10886,187,315,1
10887,187,355,1
10888,187,476,1
10889,187,482,1
10890,187,708,1
10891,187,720,1
10892,187,1021,1
10893,187,1052,1
10894,188,1,1
10895,188,2,1
10896,188,3,1
10897,188,4,1
10898,188,33,1
10899,188,70,1
10900,188,91,1
10901,188,201,1
10902,188,217,1
10903,188,231,1
10904,188,315,1
10905,188,333,1
10906,188,369,1
10907,188,394,1
10908,188,467,1
10909,188,472,1
10910,188,515,1
10911,188,699,1
10912,188,844,1
10913,188,883,1
10914,188,982,1
10915,189,56,1
10916,189,253,1
10917,189,266,1
10918,189,271,1
10919,189,278,1
10920,189,368,1
10921,189,387,1
10922,189,388,1
10923,189,389,1
10924,189,469,1
10925,189,473,1
10926,189,474,1
10927,189,699,1
10928,189,956,1
10929,190,394,1
10930,191,172,1
10931,191,183,1
10932,191,570,1
10933,191,861,1
10934,192,123,1
10935,192,172,1
10936,192,198,1
10937,192,219,1
10938,192,448,1
10939,192,459,1
10940,192,913,1
10941,193,1,1
10942,193,2,1
10943,193,3,1
10944,193,4,1
10945,193,12,1
10946,193,16,1
10947,193,19,1
10948,193,32,1
10949,193,33,1
10950,193,34,1
10951,193,37,1
10952,193,54,1
10953,193,71,1
10954,193,72,1
10955,193,73,1
10956,193,94,1
10957,193,155,1
10958,193,182,1
10959,193,198,1
10960,193,199,1
10961,193,201,1
10962,193,206,1
10963,193,207,1
10964,193,213,1
10965,193,215,1
10966,193,221,1
10967,193,227,1
10968,193,231,1
10969,193,234,1
10970,193,235,1
10971,193,236,1
10972,193,257,1
10973,193,268,1
10974,193,273,1
10975,193,276,1
10976,193,279,1
10977,193,281,1
10978,193,295,1
10979,193,296,1
10980,193,297,1
10981,193,301,1
10982,193,302,1
10983,193,303,1
10984,193,311,1
10985,193,313,1
10986,193,315,1
10987,193,320,1
10988,193,322,1
10989,193,327,1
10990,193,335,1
10991,193,336,1
10992,193,337,1
10993,193,343,1
10994,193,346,1
10995,193,349,1
10996,193,393,1
10997,193,394,1
10998,193,463,1
10999,193,467,1
11000,193,474,1
11001,193,522,1
11002,193,565,1
11003,193,597,1
11004,193,624,1
11005,193,638,1
11006,193,643,1
11007,193,694,1
11008,193,703,1
11009,193,706,1
11010,193,708,1
11011,193,981,1
11012,193,983,1
11013,193,989,1
11014,193,991,1
11015,193,1021,1
11016,193,1026,1
11017,193,1033,1
11018,193,1052,1
11019,194,54,1
11020,194,379,1
11021,194,382,1
11022,194,504,1
11023,194,514,1
11024,194,515,1
11025,194,517,1
11026,194,518,1
11027,195,33,1
11028,195,94,1
11029,195,338,1
11030,196,34,1
11031,196,199,1
11032,196,200,1
11033,196,201,1
11034,196,215,1
11035,196,231,1
11036,196,246,1
11037,196,251,1
11038,196,295,1
11039,196,304,1
11040,196,308,1
11041,196,315,1
11042,196,333,1
11043,196,346,1
11044,196,357,1
11045,196,368,1
11046,196,369,1
11047,196,372,1
11048,196,386,1
11049,196,387,1
11050,196,392,1
11051,196,607,1
11052,196,630,1
11053,196,643,1
11054,196,691,1
11055,196,1033,1
11056,197,206,1
11057,197,215,1
11058,197,217,1
11059,197,227,1
11060,197,234,1
11061,197,280,1
11062,197,291,1
11063,197,296,1
11064,197,302,1
11065,197,315,1
11066,197,352,1
11067,197,355,1
11068,197,359,1
11069,197,387,1
11070,197,520,1
11071,197,529,1
11072,197,563,1
11073,197,568,1
11074,197,698,1
11075,197,709,1
11076,197,872,1
11077,197,956,1
11078,197,965,1
11079,197,1033,1
11080,198,1,1
11081,198,2,1
11082,198,3,1
11083,198,4,1
11084,198,5,1
11085,198,6,1
11086,198,7,1
11087,198,8,1
11088,198,9,1
11089,198,10,1
11090,198,11,1
11091,198,12,1
11092,198,13,1
11093,198,15,1
11094,198,17,1
11095,198,18,1
11096,198,34,1
11097,198,36,1
11098,198,37,1
11099,198,47,1
11100,198,90,1
11101,198,92,1
11102,198,93,1
11103,198,112,1
11104,198,171,1
11105,198,172,1
11106,198,179,1
11107,198,180,1
11108,198,181,1
11109,198,183,1
11110,198,193,1
11111,198,194,1
11112,198,197,1
11113,198,198,1
11114,198,199,1
11115,198,201,1
11116,198,206,1
11117,198,207,1
11118,198,215,1
11119,198,227,1
11120,198,229,1
11121,198,240,1
11122,198,242,1
11123,198,243,1
11124,198,245,1
11125,198,256,1
11126,198,257,1
11127,198,272,1
11128,198,276,1
11129,198,278,1
11130,198,281,1
11131,198,283,1
11132,198,303,1
11133,198,305,1
11134,198,307,1
11135,198,308,1
11136,198,315,1
11137,198,317,1
11138,198,335,1
11139,198,337,1
11140,198,355,1
11141,198,358,1
11142,198,372,1
11143,198,379,1
11144,198,380,1
11145,198,381,1
11146,198,382,1
11147,198,383,1
11148,198,384,1
11149,198,394,1
11150,198,472,1
11151,198,486,1
11152,198,522,1
11153,198,652,1
11154,198,700,1
11155,198,708,1
11156,198,709,1
11157,198,721,1
11158,198,983,1
11159,198,989,1
11160,198,991,1
11161,198,992,1
11162,198,1014,1
11163,198,1022,1
11164,198,1024,1
11165,198,1034,1
11166,198,1049,1
11167,198,1054,1
11168,199,54,1
11169,199,179,1
11170,199,994,1
11171,200,0,1
11172,200,19,1
11173,200,57,1
11174,200,70,1
11175,200,91,1
11176,200,92,1
11177,200,93,1
11178,200,203,1
11179,200,212,1
11180,200,215,1
11181,200,216,1
11182,200,217,1
11183,200,221,1
11184,200,227,1
11185,200,229,1
11186,200,232,1
11187,200,234,1
11188,200,238,1
11189,200,256,1
11190,200,272,1
11191,200,295,1
11192,200,297,1
11193,200,313,1
11194,200,315,1
11195,200,335,1
11196,200,336,1
11197,200,337,1
11198,200,344,1
11199,200,352,1
11200,200,361,1
11201,200,369,1
11202,200,394,1
11203,200,467,1
11204,200,517,1
11205,200,518,1
11206,200,530,1
11207,200,706,1
11208,200,784,1
11209,200,852,1
11210,200,982,1
11211,200,1030,1
11212,200,1033,1
11213,201,0,1
11214,201,6,1
11215,201,16,1
11216,201,17,1
11217,201,18,1
11218,201,32,1
11219,201,33,1
11220,201,37,1
11221,201,47,1
11222,201,54,1
11223,201,62,1
11224,201,70,1
11225,201,90,1
11226,201,91,1
11227,201,120,1
11228,201,171,1
11229,201,173,1
11230,201,197,1
11231,201,206,1
11232,201,215,1
11233,201,217,1
11234,201,219,1
11235,201,227,1
11236,201,229,1
11237,201,231,1
11238,201,240,1
11239,201,241,1
11240,201,242,1
11241,201,243,1
11242,201,252,1
11243,201,253,1
11244,201,256,1
11245,201,257,1
11246,201,279,1
11247,201,281,1
11248,201,283,1
11249,201,301,1
11250,201,302,1
11251,201,303,1
11252,201,308,1
11253,201,315,1
11254,201,322,1
11255,201,327,1
11256,201,333,1
11257,201,335,1
11258,201,337,1
11259,201,344,1
11260,201,346,1
11261,201,349,1
11262,201,353,1
11263,201,355,1
11264,201,357,1
11265,201,361,1
11266,201,368,1
11267,201,372,1
11268,201,387,1
11269,201,394,1
11270,201,449,1
11271,201,463,1
11272,201,465,1
11273,201,473,1
11274,201,474,1
11275,201,513,1
11276,201,517,1
11277,201,518,1
11278,201,571,1
11279,201,627,1
11280,201,669,1
11281,201,708,1
11282,201,717,1
11283,201,774,1
11284,201,783,1
11285,201,869,1
11286,201,887,1
11287,201,956,1
11288,201,990,1
11289,201,1053,1
11290,201,1054,1
11291,202,13,1
11292,202,33,1
11293,202,54,1
11294,202,90,1
11295,202,196,1
11296,202,199,1
11297,202,201,1
11298,202,213,1
11299,202,217,1
11300,202,234,1
11301,202,251,1
11302,202,256,1
11303,202,264,1
11304,202,276,1
11305,202,291,1
11306,202,294,1
11307,202,300,1
11308,202,308,1
11309,202,315,1
11310,202,316,1
11311,202,321,1
11312,202,335,1
11313,202,336,1
11314,202,337,1
11315,202,338,1
11316,202,454,1
11317,202,472,1
11318,202,473,1
11319,202,474,1
11320,202,570,1
11321,202,628,1
11322,202,701,1
11323,202,855,1
11324,202,912,1
11325,202,1014,1
11326,202,1049,1
11327,202,1051,1
11328,203,197,1
11329,203,229,1
11330,203,230,1
11331,203,231,1
11332,203,276,1
11333,203,301,1
11334,203,302,1
11335,203,303,1
11336,203,368,1
11337,203,369,1
11338,203,372,1
11339,203,387,1
11340,203,388,1
11341,203,389,1
11342,203,392,1
11343,203,393,1
11344,203,568,1
11345,203,598,1
11346,204,1,1
11347,204,34,1
11348,204,197,1
11349,204,198,1
11350,204,206,1
11351,204,207,1
11352,204,268,1
11353,204,276,1
11354,204,300,1
11355,204,309,1
11356,204,322,1
11357,204,328,1
11358,204,346,1
11359,204,512,1
11360,204,584,1
11361,204,927,1
11362,204,1014,1
11363,204,1039,1
11364,205,36,1
11365,205,92,1
11366,205,93,1
11367,205,123,1
11368,205,191,1
11369,205,206,1
11370,205,213,1
11371,205,217,1
11372,205,278,1
11373,205,295,1
11374,205,301,1
11375,205,303,1
11376,205,321,1
11377,205,333,1
11378,205,472,1
11379,205,473,1
11380,206,7,1
11381,206,246,1
11382,206,250,1
11383,206,1051,1
11384,207,199,1
11385,207,201,1
11386,208,465,1
11387,208,466,1
11388,209,54,1
11389,209,197,1
11390,210,90,1
11391,210,206,1
11392,210,337,1
11393,210,379,1
11394,210,381,1
11395,210,483,1
11396,210,540,1
11397,210,562,1
11398,210,670,1
11399,210,691,1
11400,210,808,1
11401,210,882,1
11402,211,2,1
11403,211,3,1
11404,211,4,1
11405,211,5,1
11406,211,6,1
11407,211,7,1
11408,211,8,1
11409,211,10,1
11410,211,11,1
11411,211,12,1
11412,211,13,1
11413,211,14,1
11414,211,15,1
11415,211,16,1
11416,211,28,1
11417,211,37,1
11418,211,47,1
11419,211,54,1
11420,211,67,1
11421,211,70,1
11422,211,90,1
11423,211,91,1
11424,211,94,1
11425,211,110,1
11426,211,111,1
11427,211,172,1
11428,211,173,1
11429,211,179,1
11430,211,182,1
11431,211,186,1
11432,211,198,1
11433,211,199,1
11434,211,201,1
11435,211,203,1
11436,211,206,1
11437,211,207,1
11438,211,208,1
11439,211,213,1
11440,211,215,1
11441,211,217,1
11442,211,227,1
11443,211,230,1
11444,211,231,1
11445,211,234,1
11446,211,235,1
11447,211,236,1
11448,211,238,1
11449,211,240,1
11450,211,241,1
11451,211,242,1
11452,211,246,1
11453,211,250,1
11454,211,268,1
11455,211,272,1
11456,211,273,1
11457,211,294,1
11458,211,295,1
11459,211,296,1
11460,211,297,1
11461,211,305,1
11462,211,307,1
11463,211,309,1
11464,211,313,1
11465,211,315,1
11466,211,316,1
11467,211,320,1
11468,211,330,1
11469,211,332,1
11470,211,333,1
11471,211,335,1
11472,211,336,1
11473,211,337,1
11474,211,344,1
11475,211,346,1
11476,211,347,1
11477,211,348,1
11478,211,349,1
11479,211,352,1
11480,211,358,1
11481,211,368,1
11482,211,369,1
11483,211,388,1
11484,211,394,1
11485,211,454,1
11486,211,465,1
11487,211,466,1
11488,211,472,1
11489,211,474,1
11490,211,570,1
11491,211,629,1
11492,211,652,1
11493,211,660,1
11494,211,866,1
11495,211,870,1
11496,211,982,1
11497,211,992,1
11498,211,1000,1
11499,211,1021,1
11500,211,1026,1
11501,211,1033,1
11502,211,1052,1
11503,212,5,1
11504,212,6,1
11505,212,94,1
11506,212,200,1
11507,212,206,1
11508,212,213,1
11509,212,217,1
11510,212,227,1
11511,212,230,1
11512,212,234,1
11513,212,268,1
11514,212,313,1
11515,212,346,1
11516,212,368,1
11517,212,372,1
11518,212,373,1
11519,212,381,1
11520,212,394,1
11521,212,465,1
11522,212,472,1
11523,212,528,1
11524,212,628,1
11525,212,812,1
11526,212,876,1
11527,212,944,1
11528,212,1021,1
11529,213,501,1
11530,213,672,1
11531,213,985,1
11532,213,1041,1
11533,214,8,1
11534,214,92,1
11535,214,93,1
11536,214,126,1
11537,214,128,1
11538,214,198,1
11539,214,295,1
11540,214,303,1
11541,214,314,1
11542,214,393,1
11543,214,963,1
11544,214,1032,1
11545,215,207,1
11546,215,315,1
11547,215,337,1
11548,215,394,1
11549,216,14,1
11550,216,16,1
11551,216,19,1
11552,216,120,1
11553,216,201,1
11554,216,206,1
11555,216,207,1
11556,216,217,1
11557,216,271,1
11558,216,276,1
11559,216,294,1
11560,216,307,1
11561,216,324,1
11562,216,325,1
11563,216,326,1
11564,216,335,1
11565,216,349,1
11566,216,436,1
11567,216,463,1
11568,216,528,1
11569,216,691,1
11570,216,722,1
11571,216,737,1
11572,216,890,1
11573,216,946,1
11574,216,970,1
11575,216,1011,1
11576,216,1051,1
11577,217,217,1
11578,217,290,1
11579,217,368,1
11580,217,469,1
11581,217,731,1
11582,218,5,1
11583,218,8,1
11584,218,14,1
11585,218,54,1
11586,218,94,1
11587,218,179,1
11588,218,200,1
11589,218,201,1
11590,218,206,1
11591,218,213,1
11592,218,217,1
11593,218,227,1
11594,218,229,1
11595,218,230,1
11596,218,231,1
11597,218,254,1
11598,218,268,1
11599,218,273,1
11600,218,274,1
11601,218,275,1
11602,218,292,1
11603,218,293,1
11604,218,307,1
11605,218,313,1
11606,218,315,1
11607,218,316,1
11608,218,321,1
11609,218,335,1
11610,218,337,1
11611,218,346,1
11612,218,352,1
11613,218,357,1
11614,218,368,1
11615,218,436,1
11616,218,472,1
11617,218,529,1
11618,218,703,1
11619,218,706,1
11620,218,900,1
11621,218,981,1
11622,218,1011,1
11623,218,1029,1
11624,219,0,1
11625,219,12,1
11626,219,54,1
11627,219,179,1
11628,219,195,1
11629,219,197,1
11630,219,198,1
11631,219,200,1
11632,219,206,1
11633,219,256,1
11634,219,311,1
11635,219,315,1
11636,219,433,1
11637,219,472,1
11638,219,529,1
11639,219,638,1
11640,219,691,1
11641,220,7,1
11642,220,34,1
11643,220,91,1
11644,220,94,1
11645,220,155,1
11646,220,179,1
11647,220,206,1
11648,220,227,1
11649,220,234,1
11650,220,253,1
11651,220,268,1
11652,220,300,1
11653,220,315,1
11654,220,361,1
11655,220,368,1
11656,220,370,1
11657,220,371,1
11658,220,372,1
11659,220,373,1
11660,220,450,1
11661,221,6,1
11662,221,54,1
11663,221,94,1
11664,221,110,1
11665,221,217,1
11666,221,219,1
11667,221,246,1
11668,221,268,1
11669,221,303,1
11670,221,307,1
11671,221,313,1
11672,221,315,1
11673,221,316,1
11674,221,317,1
11675,221,346,1
11676,221,373,1
11677,221,389,1
11678,221,544,1
11679,221,568,1
11680,221,703,1
11681,222,32,1
11682,222,67,1
11683,222,192,1
11684,222,197,1
11685,222,214,1
11686,222,227,1
11687,222,229,1
11688,222,250,1
11689,222,268,1
11690,222,291,1
11691,222,303,1
11692,222,305,1
11693,222,315,1
11694,222,316,1
11695,222,321,1
11696,222,322,1
11697,222,344,1
11698,222,357,1
11699,222,378,1
11700,222,472,1
11701,222,482,1
11702,222,504,1
11703,222,543,1
11704,222,651,1
11705,222,706,1
11706,222,876,1
11707,222,918,1
11708,222,1033,1
11709,223,5,1
11710,223,126,1
11711,223,217,1
11712,223,227,1
11713,223,238,1
11714,223,336,1
11715,223,337,1
11716,223,346,1
11717,224,16,1
11718,224,123,1
11719,224,201,1
11720,224,207,1
11721,224,296,1
11722,224,307,1
11723,224,313,1
11724,224,337,1
11725,224,352,1
11726,224,1023,1
11727,225,5,1
11728,225,12,1
11729,225,199,1
11730,225,201,1
11731,225,227,1
11732,225,272,1
11733,225,479,1
11734,225,638,1
11735,226,0,1
11736,226,1,1
11737,226,33,1
11738,226,54,1
11739,226,91,1
11740,226,94,1
11741,226,117,1
11742,226,180,1
11743,226,181,1
11744,226,206,1
11745,226,227,1
11746,226,240,1
11747,226,241,1
11748,226,242,1
11749,226,243,1
11750,226,252,1
11751,226,256,1
11752,226,273,1
11753,226,276,1
11754,226,281,1
11755,226,291,1
11756,226,292,1
11757,226,293,1
11758,226,301,1
11759,226,302,1
11760,226,305,1
11761,226,315,1
11762,226,321,1
11763,226,326,1
11764,226,330,1
11765,226,333,1
11766,226,335,1
11767,226,336,1
11768,226,338,1
11769,226,343,1
11770,226,344,1
11771,226,368,1
11772,226,369,1
11773,226,370,1
11774,226,371,1
11775,226,372,1
11776,226,472,1
11777,226,513,1
11778,226,531,1
11779,226,723,1
11780,226,739,1
11781,226,740,1
11782,226,741,1
11783,226,742,1
11784,226,858,1
11785,226,946,1
11786,226,1021,1
11787,226,1029,1
11788,226,1051,1
11789,226,1054,1
11790,227,9,1
11791,227,19,1
11792,227,54,1
11793,227,90,1
11794,227,91,1
11795,227,206,1
11796,227,207,1
11797,227,221,1
11798,227,229,1
11799,227,231,1
11800,227,250,1
11801,227,252,1
11802,227,268,1
11803,227,296,1
11804,227,301,1
11805,227,302,1
11806,227,303,1
11807,227,313,1
11808,227,315,1
11809,227,320,1
11810,227,321,1
11811,227,337,1
11812,227,357,1
11813,227,368,1
11814,227,370,1
11815,227,371,1
11816,227,468,1
11817,227,472,1
11818,227,513,1
11819,227,530,1
11820,227,1046,1
11821,228,0,1
11822,228,54,1
11823,228,91,1
11824,228,217,1
11825,228,219,1
11826,228,227,1
11827,228,246,1
11828,228,268,1
11829,228,301,1
11830,228,315,1
11831,228,335,1
11832,228,337,1
11833,228,357,1
11834,228,361,1
11835,228,394,1
11836,228,544,1
11837,228,1013,1
11838,229,1,1
11839,229,5,1
11840,229,13,1
11841,229,16,1
11842,229,19,1
11843,229,36,1
11844,229,54,1
11845,229,70,1
11846,229,81,1
11847,229,91,1
11848,229,94,1
11849,229,169,1
11850,229,173,1
11851,229,182,1
11852,229,197,1
11853,229,198,1
11854,229,199,1
11855,229,206,1
11856,229,214,1
11857,229,227,1
11858,229,230,1
11859,229,231,1
11860,229,235,1
11861,229,246,1
11862,229,264,1
11863,229,273,1
11864,229,281,1
11865,229,290,1
11866,229,291,1
11867,229,301,1
11868,229,302,1
11869,229,303,1
11870,229,315,1
11871,229,316,1
11872,229,321,1
11873,229,324,1
11874,229,327,1
11875,229,333,1
11876,229,335,1
11877,229,337,1
11878,229,338,1
11879,229,343,1
11880,229,346,1
11881,229,347,1
11882,229,348,1
11883,229,352,1
11884,229,356,1
11885,229,358,1
11886,229,368,1
11887,229,387,1
11888,229,394,1
11889,229,458,1
11890,229,472,1
11891,229,474,1
11892,229,517,1
11893,229,518,1
